schema|SelectedProfileManifestV1
profile_id|VITHEIM-PRODUCTION-V1
generation|2
default_evidence_state|Specified
stop_id|selection|declared_minimum_dependencies|capability_dependencies|dependency_state|increment|delivery_slices|required_for_claims|capability|executable_owner|integration_retest_owners|required_storage_profile|required_identity_profile|required_runtime_profile|successor_after_skip|support_boundary|dependency_class|reason
0.170.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Campaign Retirement Archive And Cleanup Reconciliation|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.170.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.171.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Retained Campaign Namespace Safety Authorization|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.171.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.172.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Partition-Fenced Reinstall Evaluation|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.172.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.173.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Reinstall Admission Candidate Lifecycle Linearization|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.173.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.174.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Reinstall Partition Activation Admission|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.174.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.175.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Successor-Restriction Bridge Ownership And Capacity Transfer|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.175.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.176.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Reinstall Admission Abort And Supersession|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.176.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.177.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Permanent-Unknown Admission Recovery Policy Decision|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.177.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.178.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Quarantined Unknown-Admission Catastrophe Recovery|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.178.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.179.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Unknown-Restriction Enforcement Scope Coverage|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.179.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.180.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Conservative Unknown-Restriction Enforcement|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.180.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.181.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Quarantine Replacement Evaluation Lineage|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.181.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.182.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Unknown-Restriction Lowering Evaluation And Source Admission|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.182.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.183.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Quarantine Replacement Successor Lifecycle Genesis|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.183.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.184.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Pre-Operational Lowering Admission And Ownership Adoption|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.184.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.185.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Reinstall Guard Supersession Consumption|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.185.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.186.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Reinstall Barrier And Evaluation-Fence Release Reconciliation|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.186.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.187.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Operational Unknown-Restriction Lowering Activation|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.187.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.188.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Unknown-Restriction Predecessor Release Reconciliation|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.188.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.189.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Release-Member Prepared-Construction Certification|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.189.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.190.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Saturated Release-Member Retry Authority|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.190.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.191.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Release-Member Transition-Continuity Proof|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.191.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.192.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Release-Member Budget Policy And Worst-Case Funding|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.192.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.193.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Bounded Release-Member Construction Lifecycle|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.193.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.194.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Partition-Local Release Effects And Parent Folding|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.194.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.195.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Saturated-Retry Ledger Continuity|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.195.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.196.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Distributed Predecessor Enforcement Inventory Cut|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.196.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.197.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Parent-Local Release Effect Intent|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.197.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.198.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Activation-Bound Remote Effect Authorization|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.198.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.199.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Physical Effect Conflict Reconciliation|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.199.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.200.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Restrictive-Safety Inventory Mutation Lane|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.200.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.201.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Effect Authorization And Delivery Closure|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.201.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.202.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Post-Closure Unauthorized Effect Incident Ownership|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.202.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.203.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|No-Effect Intent Disposition And Replanning|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.203.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.204.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Physical-Status Authority Continuity Succession|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.204.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.205.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Authorization Dispatch-Attempt Ledger|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.205.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
0.206.0|Unsupported|0.100.0,0.101.0,0.155.0|0.100.0,0.101.0,0.155.0|DeclaredMinimum|I8-independent-product-profiles|independent-optional-profile|none|Bounded Delivery-Seal Construction And Backend Admission|specified:docs/implementation/ROADMAP_AUTHORITY_COMPLETIONS.md#0.206.0|future-successor-required|postgresql-reference|tenant-lifecycle-only|Hosted|future-minor-required-after-skip|RefusedInDefaultV1|optional-outward-only|explicitly refused by the default production-v1 profile
